00001942;;;;;;;;;;ROLAMENTO 6202-2RS RCC;;;;;;;;;UN;3000,00000;R$ 2550,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;3000,00000;3000,00000;R$ 2550,00;0,00000;R$ 0,00;3000,00000;;;3000;0,85
00001943;;;;;;;;;;ROLAMENTO 6203-2RS RCC;;;;;;;;;UN;1200,00000;R$ 1536,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;1200,00000;1200,00000;R$ 1536,00;0,00000;R$ 0,00;1200,00000;;;1200;1,28
00001945;;;;;;;;;;ROLAMENTO 6205-2RS RCC;;;;;;;;;UN;30,00000;R$ 54,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;30,00000;30,00000;R$ 54,00;0,00000;R$ 0,00;30,00000;;;30;1,80
00001947;;;;;;;;;;ROLAMENTO 63/28-RS C3 RCC;;;;;;;;;UN;195,00000;R$ 1017,90;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;195,00000;195,00000;R$ 1017,90;0,00000;R$ 0,00;195,00000;;;195;5,22
00001948;;;;;;;;;;ROLAMENTO 6301-2RS RCC;;;;;;;;;UN;3040,00000;R$ 3192,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;3040,00000;3040,00000;R$ 3192,00;0,00000;R$ 0,00;3040,00000;;;3040;1,05
00001950;;;;;;;;;;ROLAMENTO 6302-2RS RCC;;;;;;;;;UN;5100,00000;R$ 7089,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;5100,00000;5100,00000;R$ 7089,00;0,00000;R$ 0,00;5100,00000;;;5100;1,39
00001951;;;;;;;;;;ROLAMENTO 6303-2RS RCC;;;;;;;;;UN;200,00000;R$ 410,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;200,00000;200,00000;R$ 410,00;0,00000;R$ 0,00;200,00000;;;200;2,05
0000302127;;;;;;;;;;DISCO FREIO FALCON/XRE300(T);;;;;;;;;UN;10,00000;R$ 442,02;0,00000;R$ 0,00;0,00000;R$ 0,00;8,00000;R$ 659,08;2,00000;10,00000;R$ 442,02;0,00000;R$ 0,00;2,00000;;;2;44,20
00003062;;;;;;;;;;GUIDAO XRE 2011 ORIGINAL PRATA;;;;;;;;;UN;10,00000;R$ 95,58;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 95,58;0,00000;R$ 0,00;10,00000;;;10;9,56
00003065;;;;;;;;;;GUIDAO FAZER 250 ORIGINAL CROMADO;;;;;;;;;UN;4,00000;R$ 38,23;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;4,00000;4,00000;R$ 38,23;0,00000;R$ 0,00;4,00000;;;4;9,56
00003070;;;;;;;;;;GUIDAO CG TITAN ES 2002/03 ORIG C/ FURO P/ CONTRAPESO CROMO;;;;;;;;;UN;60,00000;R$ 501,22;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;60,00000;60,00000;R$ 501,22;0,00000;R$ 0,00;60,00000;;;60;8,35
00003092;;;;;;;;;;JG JUNTA COMP S/BORR FAN 09 ACO;;;;;;;;;UN;60,00000;R$ 191,71;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;60,00000;60,00000;R$ 191,71;0,00000;R$ 0,00;60,00000;;;60;3,20
00003093;;;;;;;;;;JUNTA TAMPA LAT LE TIT 150/BROSS06ED;;;;;;;;;UN;20,00000;R$ 9,44;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 9,44;0,00000;R$ 0,00;20,00000;;;20;0,47
00003099;;;;;;;;;;JUNTA CILINDRO DAFRA SPEED 150;;;;;;;;;UN;10,00000;R$ 3,05;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 3,05;0,00000;R$ 0,00;10,00000;;;10;0,31
00003104;;;;;;;;;;JG JUNTA COMP KIT A C125 BIZ/BIZ FLEX;;;;;;;;;UN;10,00000;R$ 15,83;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 15,83;0,00000;R$ 0,00;10,00000;;;10;1,58
00003110;;;;;;;;;;JUNTA CARCACA CG/ML/TU (EXC CDI);;;;;;;;;UN;10,00000;R$ 8,05;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 8,05;0,00000;R$ 0,00;10,00000;;;10;0,81
00003113;;;;;;;;;;JUNTA CABECOTE TIT 92/99XLR125 ACO;;;;;;;;;UN;100,00000;R$ 88,91;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;100,00000;100,00000;R$ 88,91;0,00000;R$ 0,00;100,00000;;;100;0,89
00003117;;;;;;;;;;JG JUNTA COMP KIT A FAN 09;;;;;;;;;UN;200,00000;R$ 383,44;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;200,00000;200,00000;R$ 383,44;0,00000;R$ 0,00;200,00000;;;200;1,92
00003127;;;;;;;;;;JUNTA TAMPA LAT LD CBX 150/NX 89/92;;;;;;;;;UN;20,00000;R$ 13,33;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 13,33;0,00000;R$ 0,00;20,00000;;;20;0,67
00003136;;;;;;;;;;JUNTA FILTRO OLEO SHINERAY XY-50/BIZ100/;;;;;;;;;UN;20,00000;R$ 4,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 4,00;0,00000;R$ 0,00;20,00000;;;20;0,20
00003140;;;;;;;;;;JUNTA TAMPA LAT LE SHINERAY XY-50/BIZ100;;;;;;;;;UN;20,00000;R$ 10,22;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 10,22;0,00000;R$ 0,00;20,00000;;;20;0,51
0000325112;;;;;;;;;;ESCAPE ORIGINAL POP 100 PRETO;;;;;;;;;PC;10,00000;R$ 369,85;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;R$ 677,18;0,00000;10,00000;R$ 369,85;0,00000;R$ 0,00;0,00000;;;;
00003255;;;;;;;;;;BAT NAJA 12V 4AH (NJ12-4) INMETRO ST;;;;;;;;;PC;20,00000;R$ 796,64;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 796,64;0,00000;R$ 0,00;20,00000;;;20;39,83
00003256;;;;;;;;;;BAT NAJA 12V 5AH (NJ12-5) INMETRO OT;;;;;;;;;PC;1043,00000;R$ 41705,74;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;1043,00000;1043,00000;R$ 41705,74;0,00000;R$ 0,00;1043,00000;;;1043;39,99
00003257;;;;;;;;;;BAT NAJA 12V 55AH (NJ12-55) INMETRO RT;;;;;;;;;PC;21,00000;R$ 964,94;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;21,00000;21,00000;R$ 964,94;0,00000;R$ 0,00;21,00000;;;21;45,95
00003258;;;;;;;;;;BAT NAJA 12V 7AH (NJ12-7) INMETRO RC;;;;;;;;;PC;114,00000;R$ 5870,45;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;114,00000;114,00000;R$ 5870,45;0,00000;R$ 0,00;114,00000;;;114;51,50
00003261;;;;;;;;;;MANETE FREIO YBR 125 CROMADO;;;;;;;;;PC;10,00000;R$ 15,50;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 15,50;0,00000;R$ 0,00;10,00000;;;10;1,55
00003269;;;;;;;;;;MANETE FREIO C100 BIZ CROMADO;;;;;;;;;PC;10,00000;R$ 15,50;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 15,50;0,00000;R$ 0,00;10,00000;;;10;1,55
00003300;;;;;;;;;;CINTA RODA ARO 18 CG/XLX/DT/RD;;;;;;;;;UN;200,00000;R$ 163,80;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;200,00000;200,00000;R$ 163,80;0,00000;R$ 0,00;200,00000;;;200;0,82
0000333046;;;;;;;;;;ESTICADOR CORR YES 125;;;;;;;;;PC;20,00000;R$ 11,00;0,00000;R$ 0,00;0,00000;R$ 0,00;22,00000;R$ 59,08;-2,00000;20,00000;R$ 11,00;0,00000;R$ 0,00;-2,00000;2;0,55;;
00003360;;;;;;;;;;ESCAPE ORIGINAL BIZ 125 2009/ 2010 PRETO;;;;;;;;;UN;10,00000;R$ 369,84;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 369,84;0,00000;R$ 0,00;10,00000;;;10;36,98
00003361;;;;;;;;;;ESCAPE ORIGINAL YBR 125 CROMADO;;;;;;;;;UN;100,00000;R$ 4385,25;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;100,00000;100,00000;R$ 4385,25;0,00000;R$ 0,00;100,00000;;;100;43,85
00003367;;;;;;;;;;BAGAGEIRO TIT 00 CR;;;;;;;;;PC;4,00000;R$ 83,06;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;4,00000;4,00000;R$ 83,06;0,00000;R$ 0,00;4,00000;;;4;20,77
00003371;;;;;;;;;;ESCAPE ORIG TIT 150 KS S/PROT;;;;;;;;;UN;10,00000;R$ 438,53;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 438,53;0,00000;R$ 0,00;10,00000;;;10;43,85
00003378;;;;;;;;;;PROTETOR DE ESCAPE CG 150 E FAN ATE 2008 CROMADO;;;;;;;;;UN;200,00000;R$ 2219,52;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;200,00000;200,00000;R$ 2219,52;0,00000;R$ 0,00;200,00000;;;200;11,10
00003490;;;;;;;;;;CARCACA PAINEL TIT 150 SUPERIOR PT S/LEN;;;;;;;;;UN;50,00000;R$ 72,97;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;50,00000;50,00000;R$ 72,97;0,00000;R$ 0,00;50,00000;;;50;1,46
00003497;;;;;;;;;;LENTE PISCA TIT 00 CRISTAL LISA;;;;;;;;;UN;2128,00000;R$ 1679,35;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;2128,00000;2128,00000;R$ 1679,35;0,00000;R$ 0,00;2128,00000;;;2128;0,79
00003499;;;;;;;;;;PORTA CORR TWISTER;;;;;;;;;UN;20,00000;R$ 123,96;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 123,96;0,00000;R$ 0,00;20,00000;;;20;6,20
00003549;;;;;;;;;;ROLAMENTO 6300-2RS RCC;;;;;;;;;UN;300,00000;R$ 420,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;300,00000;300,00000;R$ 420,00;0,00000;R$ 0,00;300,00000;;;300;1,40
00003564;;;;;;;;;;GUIDAO TWISTER CR C/CRT PESO;;;;;;;;;UN;10,00000;R$ 96,92;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 96,92;0,00000;R$ 0,00;10,00000;;;10;9,69
00003578;;;;;;;;;;JG JUNTA COMP KIT A TIT 150/BRO06/07 ACO;;;;;;;;;UN;200,00000;R$ 266,74;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;200,00000;200,00000;R$ 266,74;0,00000;R$ 0,00;200,00000;;;200;1,33
00003579;;;;;;;;;;JUNTA CABECOTE TIT 150/BROS/FAN150 ACO;;;;;;;;;UN;20,00000;R$ 25,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 25,00;0,00000;R$ 0,00;20,00000;;;20;1,25
0000358168;;;;;;;;;;GUIDAO VIPER PREDATOR ALTO PRETO BRILHO;;;;;;;;;PC;10,00000;R$ 108,00;0,00000;R$ 0,00;0,00000;R$ 0,00;5,00000;R$ 273,25;5,00000;10,00000;R$ 108,00;0,00000;R$ 0,00;5,00000;;;5;10,80
0000358169;;;;;;;;;;GUIDAO VIPER PREDATOR ALTO VERMELHO;;;;;;;;;PC;10,00000;R$ 108,00;0,00000;R$ 0,00;0,00000;R$ 0,00;5,00000;R$ 275,98;5,00000;10,00000;R$ 108,00;0,00000;R$ 0,00;5,00000;;;5;10,80
00003585;;;;;;;;;;JG JUNTA COMP KIT A TIT 00/BROSS ACO;;;;;;;;;UN;200,00000;R$ 238,96;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;200,00000;200,00000;R$ 238,96;0,00000;R$ 0,00;200,00000;;;200;1,19
00003586;;;;;;;;;;200132K005/2 - GUARN LAT ESQ - CG125TITAN;;;;;;;;;UN;100,00000;R$ 50,01;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;100,00000;100,00000;R$ 50,01;0,00000;R$ 0,00;100,00000;;;100;0,50
0000382018;;;;;;;;;;GPS P/MOTOCICLETA;;;;;;;;;PC;3,00000;R$ 745,92;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;3,00000;3,00000;R$ 745,92;0,00000;R$ 0,00;3,00000;;;3;248,64
0000382019;;;;;;;;;;PRENDEDOR RODA ELEVADOR DE MOTOS;;;;;;;;;PC;1,00000;R$ 70,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;1,00000;1,00000;R$ 70,00;0,00000;R$ 0,00;1,00000;;;1;70,00
00004001;;;;;;;;;;PEDALEIRA TRAS CBX 200/TWISTER LE;;;;;;;;;PC;100,00000;R$ 50,00;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;100,00000;100,00000;R$ 50,00;0,00000;R$ 0,00;100,00000;;;100;0,50
0000400109;;;;;;;;;;MEDIDOR NIVEL OLEO YBR 125;;;;;;;;;PC;10,00000;R$ 7,27;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;R$ 14,90;0,00000;10,00000;R$ 7,27;0,00000;R$ 0,00;0,00000;;;;
00004020;;;;;;;;;;PROTETOR ESCAPE TIT 00/99/CG;;;;;;;;;UN;20,00000;R$ 221,95;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;20,00000;20,00000;R$ 221,95;0,00000;R$ 0,00;20,00000;;;20;11,10
00004138;;;;;;;;;;ROLAM DIRCONICO TWISTER (PAR) (DANIDREA 40013);;;;;;;;;UN;4,00000;R$ 76,72;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;4,00000;4,00000;R$ 76,72;0,00000;R$ 0,00;4,00000;;;4;19,18
00004140;;;;;;;;;;BAT NAJA 12V 7AH (NJ12-7A) INMETRO RT;;;;;;;;;UN;33,00000;R$ 1896,99;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;33,00000;33,00000;R$ 1896,99;0,00000;R$ 0,00;33,00000;;;33;57,48
00004141;;;;;;;;;;BAT NAJA 12V 8AH (NJ12-8A) INMETRO RT;;;;;;;;;PC;10,00000;R$ 629,54;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;10,00000;10,00000;R$ 629,54;0,00000;R$ 0,00;10,00000;;;10;62,95
00004142;;;;;;;;;;BAT NAJA 12V 9AH (NJ12-9) INMETRO RT;;;;;;;;;PC;5,00000;R$ 327,92;0,00000;R$ 0,00;0,00000;R$ 0,00;0,00000;R$ 0,00;5,00000;5,00000;R$ 327,92;0,00000;R$ 0,00;5,00000;;;5;65,58
0000420038;;;;;;;;;;PARAL DIANT S/PINT C100 BIZ 1340001;;;;;;;;;PC;2,00000;R$ 16,76;0,00000;R$ 0,00;0,00000;R$ 0,00;2,00000;R$ 42,84;0,00000;2,00000;R$ 16,76;0,00000;R$ 0,00;0,00000;;;;
